,title,total_rater,average_rating,GMM_labels,HIE_labels,KMeans_labels
3625,3694,62,1.85,15.0,17.0,29.0
3626,3695,53,1.81,3.0,17.0,29.0
3627,3696,65,2.55,15.0,37.0,45.0
3628,3697,643,2.87,2.0,71.0,13.0
3629,3698,730,3.2,8.0,71.0,55.0
3630,3699,865,3.46,18.0,69.0,55.0
3631,3700,246,3.59,12.0,10.0,31.0
3632,3701,504,3.22,2.0,60.0,25.0
3633,3702,1066,3.66,8.0,69.0,25.0
3634,3703,1033,3.67,8.0,69.0,25.0
3635,3704,722,3.17,8.0,69.0,55.0
3636,3705,380,2.58,2.0,48.0,30.0
3637,3706,448,3.4,10.0,59.0,25.0
3638,3707,237,3.08,19.0,54.0,3.0
3639,3708,267,2.98,2.0,38.0,15.0
3640,3709,113,2.39,15.0,37.0,45.0
3641,3710,185,2.25,4.0,46.0,53.0
3642,3711,33,3.21,11.0,16.0,42.0
3643,3712,365,3.23,5.0,49.0,35.0
3644,3713,85,3.74,11.0,22.0,64.0
3645,3714,66,3.14,11.0,29.0,64.0
3646,3715,88,2.45,4.0,29.0,40.0
3647,3716,67,2.37,4.0,29.0,40.0
3648,3717,584,2.97,14.0,40.0,24.0
3649,3718,61,3.31,11.0,24.0,68.0
3650,3719,45,3.02,11.0,9.0,42.0
3651,3720,87,3.67,11.0,23.0,60.0
3652,3721,24,2.58,1.0,9.0,2.0
3653,3722,1,2.0,1.0,3.0,9.0
3654,3723,269,3.73,14.0,43.0,35.0
3655,3724,195,3.72,12.0,52.0,11.0
3656,3725,112,3.07,19.0,29.0,40.0
3657,3726,98,3.57,4.0,35.0,40.0
3658,3727,148,3.71,15.0,36.0,66.0
3659,3728,148,3.96,0.0,50.0,61.0
3660,3729,222,3.41,19.0,55.0,3.0
3661,3730,453,4.25,12.0,52.0,56.0
3662,3731,43,3.4,13.0,11.0,21.0
3663,3732,71,2.99,15.0,36.0,66.0
3664,3733,289,3.84,12.0,52.0,11.0
3665,3734,57,3.49,13.0,11.0,21.0
3666,3735,494,3.98,10.0,52.0,36.0
3667,3736,39,3.79,13.0,16.0,44.0
3668,3737,50,4.0,13.0,18.0,48.0
3669,3738,77,3.45,13.0,11.0,21.0
3670,3739,40,3.98,13.0,16.0,18.0
3671,3740,584,3.41,8.0,71.0,55.0
3672,3741,241,4.08,12.0,10.0,31.0
3673,3742,234,3.97,12.0,10.0,31.0
3674,3743,77,2.6,3.0,6.0,47.0
3675,3744,421,3.24,14.0,40.0,24.0
3676,3745,535,3.38,14.0,40.0,67.0
3677,3746,69,3.86,11.0,9.0,20.0
3678,3747,148,3.75,11.0,20.0,0.0
3679,3748,2,3.0,1.0,4.0,9.0
3680,3749,22,3.14,11.0,16.0,18.0
3681,3750,0,0.0,,,
3682,3751,1328,3.88,5.0,56.0,26.0
3683,3752,560,3.0,14.0,40.0,24.0
3684,3753,1240,3.75,14.0,40.0,24.0
3685,3754,206,2.5,17.0,34.0,47.0
3686,3755,1013,3.35,5.0,40.0,24.0
3687,3756,24,3.5,11.0,23.0,60.0
3688,3757,17,2.82,3.0,17.0,29.0
3689,3758,120,2.76,19.0,35.0,66.0
3690,3759,35,3.26,3.0,6.0,32.0
3691,3760,305,3.48,19.0,36.0,3.0
3692,3761,28,2.96,3.0,6.0,42.0
3693,3762,3,1.33,1.0,3.0,9.0
3694,3763,701,3.57,8.0,60.0,25.0
3695,3764,245,2.64,4.0,46.0,53.0
3696,3765,46,2.85,11.0,21.0,12.0
3697,3766,191,2.54,4.0,46.0,53.0
3698,3767,104,2.09,4.0,30.0,51.0
3699,3768,81,2.16,4.0,30.0,51.0
3700,3769,190,3.38,19.0,55.0,3.0
3701,3770,338,3.47,2.0,60.0,25.0
3702,3771,151,3.4,4.0,35.0,40.0
3703,3772,3,1.67,1.0,4.0,28.0
3704,3773,171,2.82,17.0,25.0,6.0
3705,3774,64,1.97,17.0,32.0,39.0
3706,3775,20,3.25,3.0,6.0,2.0
3707,3776,24,3.33,3.0,6.0,32.0
3708,3777,11,2.18,1.0,4.0,5.0
3709,3778,6,2.83,7.0,15.0,65.0
3710,3779,1,3.0,1.0,3.0,9.0
3711,3780,41,3.1,3.0,19.0,5.0
3712,3781,29,2.59,3.0,6.0,42.0
3713,3782,44,2.73,3.0,6.0,39.0
3714,3783,235,4.03,0.0,20.0,54.0
3715,3784,165,3.24,17.0,31.0,38.0
3716,3785,613,3.01,14.0,40.0,24.0
3717,3786,184,3.25,11.0,24.0,38.0
3718,3787,63,3.86,11.0,9.0,68.0
3719,3788,246,3.81,12.0,10.0,31.0
3720,3789,156,4.2,13.0,12.0,63.0
3721,3790,51,3.37,11.0,24.0,47.0
3722,3791,435,3.07,9.0,54.0,58.0
3723,3792,72,3.56,13.0,18.0,48.0
3724,3793,1511,3.82,8.0,69.0,46.0
3725,3794,121,3.28,11.0,20.0,0.0
3726,3795,66,3.41,11.0,23.0,60.0
3727,3796,13,3.38,11.0,23.0,60.0
3728,3797,29,2.21,3.0,6.0,47.0
3729,3798,463,3.33,14.0,31.0,24.0
3730,3799,100,1.62,3.0,6.0,2.0
3731,3800,3,2.33,1.0,4.0,9.0
3732,3801,199,4.23,12.0,12.0,8.0
3733,3802,304,2.42,2.0,46.0,53.0
3734,3803,9,3.56,7.0,15.0,65.0
3735,3804,43,2.53,3.0,29.0,39.0
3736,3805,34,2.79,3.0,29.0,40.0
3737,3806,58,3.26,13.0,18.0,48.0
3738,3807,106,3.27,4.0,35.0,40.0
3739,3808,44,4.02,13.0,16.0,44.0
3740,3809,817,3.4,9.0,61.0,62.0
3741,3810,83,3.13,4.0,29.0,40.0
3742,3811,360,4.1,12.0,52.0,31.0
3743,3812,285,3.56,19.0,55.0,11.0
3744,3813,83,3.29,13.0,10.0,21.0
3745,3814,219,4.02,12.0,52.0,31.0
3746,3816,38,3.76,13.0,16.0,18.0
3747,3817,16,3.19,1.0,4.0,9.0
3748,3818,7,2.43,7.0,15.0,65.0
3749,3819,244,4.02,12.0,10.0,31.0
3750,3820,37,1.81,3.0,6.0,2.0
3751,3821,248,2.64,17.0,31.0,38.0
3752,3822,70,3.76,11.0,9.0,68.0
3753,3823,66,3.59,11.0,9.0,68.0
3754,3824,117,2.13,3.0,31.0,47.0
3755,3825,201,2.76,17.0,31.0,38.0
3756,3826,405,2.54,14.0,40.0,24.0
3757,3827,478,3.38,14.0,40.0,24.0
3758,3828,2,2.5,1.0,2.0,28.0
3759,3829,0,0.0,,,
3760,3830,25,2.88,3.0,33.0,47.0
3761,3831,186,3.72,0.0,28.0,54.0
3762,3832,21,3.29,3.0,17.0,29.0
3763,3833,56,2.54,3.0,17.0,57.0
3764,3834,176,2.82,19.0,55.0,3.0
3765,3835,178,2.71,4.0,41.0,33.0
3766,3836,375,3.91,19.0,55.0,3.0
3767,3837,89,2.89,15.0,37.0,45.0
3768,3838,42,2.62,3.0,17.0,29.0
3769,3839,47,2.64,3.0,17.0,29.0
3770,3840,112,2.54,15.0,37.0,45.0
3771,3841,306,2.75,4.0,46.0,53.0
3772,3842,1,3.0,1.0,3.0,9.0
3773,3843,30,2.63,3.0,17.0,29.0
3774,3844,408,3.59,14.0,54.0,35.0
3775,3845,28,3.39,1.0,4.0,2.0
3776,3846,138,3.14,4.0,29.0,40.0
3777,3847,25,2.96,3.0,4.0,5.0
3778,3848,20,3.1,11.0,21.0,12.0
3779,3849,43,4.05,13.0,16.0,44.0
3780,3850,13,2.92,13.0,16.0,44.0
3781,3851,40,3.95,11.0,24.0,68.0
3782,3852,208,3.7,0.0,50.0,54.0
3783,3853,13,3.54,7.0,21.0,42.0
3784,3854,20,3.65,1.0,9.0,2.0
3785,3855,39,3.67,11.0,9.0,20.0
3786,3856,0,0.0,,,
3787,3857,60,2.67,3.0,33.0,47.0
3788,3858,69,3.16,11.0,24.0,68.0
3789,3859,82,3.88,11.0,24.0,68.0
3790,3860,16,3.19,1.0,4.0,2.0
3791,3861,241,3.1,17.0,31.0,38.0
3792,3862,20,3.1,1.0,4.0,2.0
3793,3863,658,3.26,5.0,40.0,24.0
3794,3864,143,2.69,3.0,33.0,47.0
3795,3865,147,3.23,11.0,24.0,47.0
3796,3866,6,3.17,1.0,2.0,28.0
3797,3867,12,3.33,1.0,9.0,42.0
3798,3868,692,3.68,9.0,62.0,46.0
3799,3869,431,3.09,14.0,45.0,1.0
3800,3870,49,3.86,13.0,11.0,18.0
3801,3871,305,3.84,12.0,52.0,8.0
3802,3872,102,3.83,13.0,11.0,63.0
3803,3873,280,3.67,12.0,52.0,8.0
3804,3874,24,3.0,7.0,16.0,42.0
3805,3875,5,2.8,1.0,4.0,5.0
3806,3876,4,2.0,7.0,15.0,65.0
3807,3877,182,2.02,4.0,27.0,27.0
3808,3878,12,2.83,7.0,16.0,44.0
3809,3879,144,2.78,3.0,33.0,47.0
3810,3880,18,3.5,1.0,9.0,43.0
3811,3881,1,5.0,1.0,3.0,9.0
3812,3882,234,3.27,17.0,31.0,38.0
3813,3883,15,2.73,1.0,9.0,28.0
3814,3884,40,2.38,3.0,6.0,47.0
3815,3885,26,3.12,1.0,9.0,2.0
3816,3886,40,3.0,11.0,24.0,20.0
3817,3887,4,3.0,6.0,2.0,28.0
3818,3888,2,4.5,1.0,4.0,9.0
3819,3889,135,2.41,3.0,33.0,47.0
3820,3890,1,3.0,1.0,3.0,9.0
3821,3891,7,1.71,6.0,2.0,28.0
3822,3892,10,2.7,1.0,4.0,2.0
3823,3893,559,3.5,5.0,49.0,24.0
3824,3894,21,3.19,1.0,4.0,28.0
3825,3895,94,2.34,11.0,33.0,47.0
3826,3896,179,3.32,4.0,40.0,38.0
3827,3897,994,4.23,5.0,49.0,26.0
3828,3898,45,2.73,3.0,6.0,47.0
3829,3899,3,1.67,1.0,2.0,28.0
3830,3900,33,2.79,3.0,24.0,47.0
3831,3901,106,2.65,3.0,24.0,47.0
3832,3902,24,3.12,1.0,9.0,2.0
3833,3903,52,3.5,11.0,24.0,68.0
3834,3904,1,1.0,1.0,3.0,9.0
3835,3905,8,3.88,1.0,4.0,2.0
3836,3906,32,3.16,11.0,21.0,60.0
3837,3907,0,0.0,,,
3838,3908,92,2.18,3.0,33.0,47.0
3839,3909,69,2.68,11.0,24.0,47.0
3840,3910,200,3.82,11.0,20.0,0.0
3841,3911,657,4.07,5.0,49.0,26.0
3842,3912,40,2.3,3.0,9.0,2.0
3843,3913,32,2.91,3.0,9.0,2.0
3844,3914,70,3.33,11.0,24.0,60.0
3845,3915,127,3.51,11.0,24.0,68.0
3846,3916,437,3.92,14.0,31.0,38.0
3847,3917,279,3.11,15.0,37.0,10.0
3848,3918,167,2.8,15.0,37.0,45.0
3849,3919,87,2.23,15.0,37.0,45.0
3850,3920,66,3.71,11.0,11.0,0.0
3851,3921,47,2.64,3.0,19.0,44.0
3852,3922,39,2.59,3.0,19.0,2.0
3853,3923,104,2.58,13.0,16.0,57.0
3854,3924,26,2.92,3.0,19.0,44.0
3855,3925,124,3.85,11.0,11.0,68.0
3856,3926,180,3.36,13.0,35.0,40.0
3857,3927,348,3.58,19.0,36.0,66.0
3858,3928,206,3.44,17.0,35.0,40.0
3859,3929,147,3.99,13.0,11.0,63.0
3860,3930,223,3.26,19.0,35.0,66.0
3861,3931,27,2.04,3.0,19.0,5.0
3862,3932,232,3.75,19.0,35.0,66.0
3863,3933,16,2.25,7.0,16.0,42.0
3864,3934,28,3.04,1.0,19.0,5.0
3865,3935,23,3.0,13.0,16.0,42.0
3866,3936,112,3.72,13.0,16.0,18.0
3867,3937,135,2.94,4.0,35.0,40.0
3868,3938,27,1.93,3.0,17.0,29.0
3869,3939,26,1.96,3.0,17.0,29.0
3870,3940,15,1.73,3.0,17.0,29.0
3871,3941,22,2.05,3.0,17.0,29.0
3872,3942,28,1.79,3.0,17.0,29.0
3873,3943,96,3.05,11.0,24.0,68.0
3874,3944,9,2.11,1.0,4.0,28.0
3875,3945,43,1.49,1.0,2.0,28.0
3876,3946,100,2.26,3.0,33.0,47.0
3877,3947,55,3.47,13.0,16.0,18.0
3878,3948,862,3.64,5.0,40.0,24.0
3879,3949,304,4.12,0.0,50.0,61.0
3880,3950,54,3.67,11.0,24.0,12.0
3881,3951,40,3.9,1.0,9.0,20.0
3882,3952,388,3.78,0.0,50.0,61.0
